x_val,y_added,y_removed,y_combined
"c_str(s2), ""Hello""",2,1,3
c_int(int0) is 1,2,1,3
empty(a0),2,1,3
c_int(int2) is 24313,2,1,3
"mem(t1, $S(""Bonjour""))",2,1,3
" ge($S(""tooting""), $S(""red"")) ",2,1,3
" ge($F(2.89), $F(2.89)) ",2,1,3
"eq(get(m0, $S(""jads"")), $I(7))",2,1,3
"len($S(""Hello"")) is 5",2,1,3
"neq(m0, m2)",2,1,3
c_int(i) is j,3,0,3
" eq($F(1.11), $F(1.11)) ",2,1,3
" gt($S(""Ball""), $S(""Apple"")) ",2,1,3
"hash($S(""People"")) is v2",2,1,3
" lt($S(""Yellow""), $S(""Zoo"")) ",2,1,3
len(current(Exception)) is 1,3,0,3
"neq($S(""Hello""), $S(""hello"")) ",2,1,3
 hash($I(8213)) is 8213 ,2,1,3
"mem(s0, $S(""Ball""))",2,1,3
 not(float2 is float1) ,2,1,3
" gt($I(5), $I(0)) ",2,1,3
"c_int(get(x, $I(1))) is 200",3,0,3
"c_str(s1), ""There""",2,1,3
" lt($I(34), $I(323)) ",2,1,3
c_int(int1) is 24313,2,1,3
" eq($F(23.55), $F(23.55)) ",2,1,3
" gt($F(51.33), $F(2.32)) ",2,1,3
" ge($F(87.34), $F(2.89)) ",2,1,3
"hash($S(""Hello"")) is v0",2,1,3
c_float(float2) is 24.313,2,1,3
" neq($I(324), $I(685)) ",2,1,3
"mem(t2, $S(""There""))",2,1,3
" le($S(""keep""), $S(""keep"")) ",2,1,3
 hash($I(11)) is 11 ,2,1,3
" lt($S(""great""), $S(""hello"")) ",2,1,3
" le($I(11), $I(888)) ",2,1,3
empty(m0),2,1,3
empty(l0),2,1,3
c_int(int2) is 1,2,1,3
float0,2,1,3
"c_str(TestType), ""TestType""",2,1,3
" c_str(s2), ""There"" ",2,1,3
"eq(get(m0, $S(""kyad"")), $I(2))",2,1,3
 hash($I(06)) is 06 ,2,1,3
"mem(t0, $S(""There""))",2,1,3
"hash($S(""There"")) is v1",2,1,3
"c_str($S(""Hello"")), ""Hello""",2,1,3
"mem(s0, $S(""Balloons""))",2,1,3
" eq($I(111), $I(111)) ",2,1,3
 hash($I(34)) is 34 ,2,1,3
" ge($S(""Hello""), $S(""Hello"")) ",2,1,3
" eq($S(""there""), $S(""there"")) ",2,1,3
"eq(x, y)",3,0,3
empty(s0),2,1,3
" le($F(1.1), $F(88.8)) ",2,1,3
"eq(get(m0, $S(""lkil"")), $I(2))",2,1,3
" lt($F(31.0), $F(32.3)) ",2,1,3
" lt($F(23.32), $F(99.92)) ",2,1,3
" neq($F(3.4), $F(5.4)) ",2,1,3
" neq($F(3.24), $F(6.85)) ",2,1,3
" ge($I(289), $I(289)) ",2,1,3
c_float(float2) is 1.0,2,1,3
empty(t0),2,1,3
" eq($I(23), $I(23)) ",2,1,3
 hash($F(0.6)) is r2.c_int ,2,1,3
"eq(m0, m1)",2,1,3
"mem(s0, $S(""oon""))",2,1,3
" gt($I(5133), $I(232)) ",2,1,3
"mem(t2, $S(""Bonjour""))",2,1,3
"c_int(get(x, $I(2))) is 300",3,0,3
float1,2,1,3
"hash(m0) is ( hash($S(""Hello"")) ^ hash($I(2)) ^ hash($S(""There"")) ^ hash($I(5)))",2,1,3
"eq(get(x, $I(0)), $S(""Hello""))",3,0,3
" ge($I(8734), $I(289)) ",2,1,3
"mem(t2, $S(""Where""))",2,1,3
" le($I(166), $I(166)) ",2,1,3
len(m0) is 12,2,1,3
"c_str(s0), ""Ball""",2,1,3
" gt($F(5.0), $F(0.0)) ",2,1,3
 hash($F(34.0)) is r0.c_int ,2,1,3
 hash($F(11.0)) is r1.c_int ,2,1,3
" lt($I(2332), $I(9992)) ",2,1,3
"eq(get(m0, $S(""asfa"")), $I(0))",2,1,3
"neq($S(""group""), $S(""GROUP"")) ",2,1,3
float2,2,1,3
" eq(get(l0, $I(0)), $I(10)) ",3,0,3
" le($F(16.6), $F(16.6)) ",2,1,3
"eq(a4, a2)",2,0,2
" gt($(Float, 5.0), $(Float, 0.0)) ",1,1,2
"eq(get(x, $I(2)), $I(10))",1,1,2
"eq(deref(liferef0), $(String, ""Life is Long""))",1,1,2
c_char(char1) is 'b',1,1,2
" ge($(Float, 2.89), $(Float, 2.89)) ",1,1,2
"eq(minval, $(Float, 1.1))",1,1,2
"mem(x, $(Int, 2))",1,1,2
"mem(f, $I(5))",2,0,2
c_float(y) is 1.0,1,1,2
icollection->is_empty,1,1,2
rx != x,1,1,2
c_int(tester) is 0,1,1,2
"eq(y, deref(rx))",1,1,2
" eq(get(l1, $I(2)), $S(""People"")) ",2,0,2
" gt($C('a'), $C('A')) ",1,1,2
c_float($F(5.1)) is 5.1,1,1,2
"eq(get(z, $I(0)), tuple($I(100), $I( 10)))",2,0,2
"eq(z, $(Real, 0.21))",1,1,2
" eq(get(a0, $(Int, 2)), $(String, ""Bar"")) ",1,1,2
istream->read_from,1,1,2
c_float($F(9.8)) is 9.8,1,1,2
"mem(y, $F(7.1))",1,1,2
iwith->exit,1,1,2
"eq(get(x, $I(1)), $S(""World""))",2,0,2
" eq(get(l0, $I(1)), $I(1)) ",2,0,2
"deref(get(arr, $I(1))) is trd",1,1,2
len(d0) is (max),2,0,2
"le($I(21), $I(32))",1,1,2
c_str(x) isnt c_str(y),1,1,2
c_int(x) is 10,1,1,2
"mem(s0, $(Char, 'l'))",1,1,2
istream->stream_read,1,1,2
"eq(get(z, $I(2)), $F(5.2))",1,1,2
"eq(get(z, $I(1)), tuple($I( 10), $I(213)))",2,0,2
 as_long(s0) is 1234 ,1,1,2
iparse->parse_read,1,1,2
"deref(get(arr, $I(0))) is fst",1,1,2
"get(x, $I(2)) is Type",1,1,2
"eq(z, $I(1))",1,1,2
"get(d0, test_key) is value",1,1,2
"lt($I(70), $I(81))",1,1,2
"mem(m0, $(String, ""There""))",1,1,2
"eq(get(l0, $I(1)), $I(2))",2,0,2
"eq(get(d0, test_key), value)",1,1,2
"c_int(get(values, $I(2))) is 11",1,1,2
"mem(l0, $I(1))",2,0,2
"eq(get(w, $I(1)), $I(11))",1,1,2
"eq(deref(liferef1), $(String, ""Life is Beautiful""))",1,1,2
"eq(get(w, $(Int, 2)), $(Int, 22))",1,1,2
"eq(get(y, $I(2)), $F(5.2))",1,1,2
istream->write_to,1,1,2
val_subtype(t0) is Float,1,1,2
c_int(x) is 1,1,1,2
c_char($C('b')) is 'b',1,1,2
type_of(y) is Ref,1,1,2
key_subtype(m0) is Int,1,1,2
"mem(s0, $(String, ""oon""))",1,1,2
c_int($I(5)) is 5,1,1,2
" hash($(Float, 11.0)) is r1.c_int ",1,1,2
" hash($(Float, 34.0)) is r0.c_int ",1,1,2
"eq(get(y, $(Int, 0)), $(Float, 1.1))",1,1,2
"eq(get(z, $I(1)), $F(2.2))",1,1,2
"c_str(False), ""False""",1,1,2
"eq(i2, $I(3))",2,0,2
len(d0) is max,0,2,2
"eq(get(z, $I(3)), $F(7.1))",1,1,2
"type_instance(Type, C_Str)",1,1,2
c_char($C('a')) is 'a',1,1,2
"eq(a3, a1)",2,0,2
"""Bool"", as_str(type_of(_true))",1,1,2
subtype(l0) is Int,1,1,2
"mem(s0, $(String, ""Ball""))",1,1,2
"c_str($(String, ""There"")), ""There""",1,1,2
"eq(get(w, $(Int, 1)), $(Int, 11))",1,1,2
"c_char($(Char, 'b')) is 'b'",1,1,2
"eq(unbox(liferef1), $(String, ""Life is Beautiful""))",1,1,2
ilockable->lock_try,1,1,2
"eq(deref(r), $(String, ""Almost like an Auto Ptr""))",1,1,2
"c_char($(Char, 'a')) is 'a'",1,1,2
" le($(Float, 1.1), $(Float, 88.8)) ",1,1,2
val_subtype(m0) is Float,1,1,2
"eq(hello1, hello2) is True",1,1,2
"mem(f, $I(9))",2,0,2
ilockable->lock_status,1,1,2
c_char(char0) is 'a',1,1,2
" gt($C('b'), $C('a')) ",1,1,2
"at(x, -1) is None",1,1,2
c_float($F(5.2)) is 5.2,1,1,2
"eq(get(y, $I(1)), $F(2.2))",1,1,2
"get(x, $I(0)) is Int",1,1,2
"c_int(get(values, $(Int, 2))) is 11",1,1,2
"""True"", as_str(_true)",1,1,2
"mem(y, $(Float, 2.2))",1,1,2
istream->stream_tell,1,1,2
"deref(get(arr, $I(1))) is snd",1,1,2
c_int(True) is 1,1,1,2
"name(Int), ""Int""",1,1,2
c_int(x) is 20,1,1,2
"type_of($(Float, 1.0)) is Float",1,1,2
"eq(get(y, $(Int, 2)), $(Float, 5.2))",1,1,2
"mem(x, $I(2))",1,1,2
 hash($C('b')) is 98,1,1,2
"c_int($(Int, 5)) is 5",1,1,2
"eq(get(a0, $I(1)), $I(2))",2,0,2
c_char(char1) is 'a',1,1,2
subtype(z) is Ref,1,1,2
"len($T($I(1), $I(2), $I(3))) is 3",1,1,2
"type_instance(Int, Cmp)",1,1,2
"mem(y, $F(2.2))",1,1,2
((struct Function*)f1)->func is ((struct Function*)f2)->func,1,1,2
"c_float($(Int, 7)) is 7.0",1,1,2
" eq(get(l1, $I(1)), $S(""Blah"")) ",2,0,2
((struct Function*)f1)->func isnt ((struct Function*)f2)->func,1,1,2
"c_int($(Float, 5.4)) is 5",1,1,2
"eq(get(w, $(Int, 3)), $(Int, 135))",1,1,2
"at(x, 3) is None",1,1,2
((struct Function*)f1)->func == ((struct Function*)f2)->func,1,1,2
 as_long(s1) is 456 ,1,1,2
"deref(get(arr, $(Int, 2))) is trd",1,1,2
"c_float($(Float, 5.2)) is 5.2",1,1,2
" eq($I(1 ), $I(1 )) ",1,1,2
" eq(get(l1, $I(0)), $S(""Hello"")) ",2,0,2
"mem(m2, $(String, ""Where""))",1,1,2
"mem(m1, $(String, ""Bonjour""))",1,1,2
c_int(fst) is 1,1,1,2
"eq(x, deref(rx))",1,1,2
" lt($C('C'), $C('x')) ",1,1,2
 as_long(s2) is 0 ,1,1,2
istream->stream_seek,1,1,2
" ge($C('T'), $C('T')) ",1,1,2
"eq(get(y, $(Int, 1)), $(Float, 2.2))",1,1,2
"""Bool"", as_str(type_of(_false))",1,1,2
"c_float($(Float, 5.1)) is 5.1",1,1,2
"mem(m2, $(String, ""There""))",1,1,2
"eq(i1, $I(2))",2,0,2
"gt(a2, a1)",2,0,2
"eq(i0, $I(1))",2,0,2
"eq(get(x, $I(1)), $I(5))",1,1,2
"c_str($(String, ""Hello"")), ""Hello""",1,1,2
"lt(a1, a2)",2,0,2
istream->stream_close,1,1,2
"deref(get(arr, $I(2))) is trd",1,1,2
"type_implements(Int, Assign)",1,1,2
"mem(s0, $C('l'))",1,1,2
"type_implements(String, Cmp)",1,1,2
"eq(get(w, $I(5)), $I(123213))",1,1,2
"ge($I(71), $I(71))",1,1,2
" le($C('A'), $C('a')) ",1,1,2
deref(b0) is s0,2,0,2
 as_long(s2) is 987 ,1,1,2
key_subtype(t0) is Int,1,1,2
"type_instance(Int, Ord)",1,1,2
"c_str(z), ""Hello""",1,1,2
"eq(get(z, $(Int, 1)), $(Float, 2.2))",1,1,2
"mem(m2, $(String, ""Bonjour""))",1,1,2
val_subtype(t1) is Int,1,1,2
inew->size,1,1,2
"eq(unbox(liferef0), $(String, ""Life is Long""))",1,1,2
iwith->enter,1,1,2
deref(r0) is s0,2,0,2
"deref(get(arr, $(Int, 1))) is snd",1,1,2
"mem(y, $(Float, 5.2))",1,1,2
"eq(get(w, $I(4)), $I(254))",1,1,2
val_subtype(m1) is Int,1,1,2
key_subtype(t1) is String,1,1,2
c_float(False) is 0.0,1,1,2
"eq(y, $I(10))",1,1,2
"eq(unbox(r), $(String, ""Almost like an Auto Ptr""))",1,1,2
len(y) is 3,2,0,2
c_int(snd) is 22,1,1,2
" hash($(Float, 0.6)) is r2.c_int ",1,1,2
"deref(get(arr, $(Int, 0))) is fst",1,1,2
"neq(deref(r), $(String, ""Blah""))",1,1,2
"eq(x, $I(5))",1,1,2
c_int(False) is 0,1,1,2
"ge($I(78), $I(71))",1,1,2
" lt($(Float, 31.0), $(Float, 32.3)) ",1,1,2
" eq(get(l0, $I(1)), $I(20)) ",2,0,2
" eq(get(l0, $I(0)), $I(20)) ",2,0,2
"eq(get(w, $I(3)), $I(135))",1,1,2
"type_instance(Array, Get)",1,1,2
"c_float($(Int, 5)) is 5.0",1,1,2
"c_int($(Float, 5.6)) is 5",1,1,2
" neq($I(2 ), $I(20)) ",1,1,2
" lt($C('V'), $C('t')) ",1,1,2
"eq(get(z, $(Int, 3)), $(Float, 7.1))",1,1,2
"c_str(out), ""This is an example 10 1""",1,1,2
"eq(x, unbox(rx))",1,1,2
"""False"", as_str(_false)",1,1,2
"eq(get(z, $(Int, 0)), $(Float, 1.1))",1,1,2
"mem(s0, $(String, ""Balloons""))",1,1,2
deref(in_func),1,1,2
"get(x, $I(0)) is Type",1,1,2
c_int($I(6)) is 6,1,1,2
subtype(a1) is Float,1,1,2
"eq(unbox(liferef2), $(String, ""Life is Grand""))",1,1,2
subtype(a0) is Int,1,1,2
subtype(range($I(10))) is Int,1,1,2
c_int(in_func),1,1,2
icontains->erase,1,1,2
istream->stream_eof,1,1,2
"c_str(True), ""True""",1,1,2
"eq(get(w, $I(2)), $I(22))",1,1,2
" neq($C('T'), $C('V')) ",1,1,2
subtype(l1) is Float,1,1,2
 as_long(s3) is -67890 ,1,1,2
" eq(get(l0, $I(3)), $I(3)) ",2,0,2
deref(i),1,1,2
"eq(get(z, $I(2)), tuple($I( 30), $I( 12)))",2,0,2
"eq(maxval, $(Float, 7.1))",1,1,2
"c_str(x), c_str(y)",1,1,2
istream->done,1,1,2
"c_int(get(values, $(Int, 0))) is 6",1,1,2
" neq($(Float, 3.4), $(Float, 5.4)) ",1,1,2
c_int(i),1,1,2
"eq(deref(liferef2), $(String, ""Life is Grand""))",1,1,2
key_subtype(m1) is String,1,1,2
 reached5 ,1,1,2
" le($(Float, 16.6), $(Float, 16.6)) ",1,1,2
"eq(get(y, $(Int, 3)), $(Float, 7.1))",1,1,2
"type_implements(Float, C_Float)",1,1,2
in_func,1,1,2
" hash($(Float, 82.13)) is r3.c_int ",1,1,2
" neq($(Float, 3.24), $(Float, 6.85)) ",1,1,2
" neq($S(""Hello""), $S(""There"")) ",1,1,2
"eq(w, $(Real, 0.11))",1,1,2
"as_str(out), ""This is an example lala 0.1 0 1 10.000000 999\n""",1,1,2
type_of(Float) is Type,1,1,2
 as_long(s3) is 0 ,1,1,2
 as_long(s4) is 987 ,1,1,2
"c_int($(Float, 5.5)) is 5",1,1,2
"lt(t0, t2)",1,1,2
"eq(get(w, $(Int, 0)), $(Int, 1))",1,1,2
" lt($C('Y'), $C('Z')) ",1,1,2
" eq($(Float, 1.11), $(Float, 1.11)) ",1,1,2
ishow->show,1,1,2
c_char(char2) is 'a',1,1,2
"gt($I(15), $I( 3))",1,1,2
"le($I(32), $I(32))",1,1,2
 as_long(s5) is -67890 ,1,1,2
c_int(banana_price) is 6,1,1,2
"eq(w, $I(0))",1,1,2
"eq(get(z, $(Int, 2)), $(Float, 5.2))",1,1,2
c_int(tester) is -20,1,1,2
"mem(y, $F(5.2))",1,1,2
" gt($C('G'), $C('F')) ",1,1,2
c_int(apple_price) is 12,1,1,2
"c_float($(Float, 9.8)) is 9.8",1,1,2
"eq(get(w, $(Int, 4)), $(Int, 254))",1,1,2
subtype(y) is subtype(x),1,1,2
" eq($C('h'), $C('h')) ",1,1,2
istream->stream_flush,1,1,2
"c_int(get(values, $(Int, 1))) is 4",1,1,2
"gt(t2, t0)",1,1,2
iparse->parse_write,1,1,2
"type_implements(Float, Math)",1,1,2
" eq($(Float, 23.55), $(Float, 23.55)) ",1,1,2
empty(x),1,1,2
"deref(get(x, $(Int, 1))) is trd",1,1,2
" gt($C('z'), $C('g')) ",1,1,2
"mem(y, $F(1.1))",1,1,2
"deref(get(x, $(Int, 1))) is snd",1,1,2
"deref(get(x, $(Int, 2))) is trd",1,1,2
" eq(get(a0, $(Int, 1)), $(String, ""There"")) ",1,1,2
"eq(get(w, $(Int, 5)), $(Int, 123213))",1,1,2
"neq(unbox(r), $(String, ""Blah""))",1,1,2
ishow->show_size,1,1,2
c_int(pear_price) is 55,1,1,2
" lt($(Float, 23.32), $(Float, 99.92)) ",1,1,2
"c_str($S(""There"")), ""There""",1,1,2
"mem(y, $(Float, 7.1))",1,1,2
"c_int(get(values, $I(0))) is 6",1,1,2
"mem(y, $(Float, 1.1))",1,1,2
 reached4 ,1,1,2
"eq(get(y, $I(3)), $F(7.1))",1,1,2
"c_int(get(values, $I(1))) is 4",1,1,2
"eq(get(z, $I(0)), $F(1.1))",1,1,2
type_of($F(1.0)) is Float,1,1,2
 hash($C('z')) is 122,1,1,2
"eq(get(y, $I(0)), $F(1.1))",1,1,2
"len(tuple($I(1), $I(2), $I(3))) is 3",1,1,2
" le($C('a'), $C('a')) ",1,1,2
 hash($C('A')) is 65,1,1,2
"eq(y, unbox(rx))",1,1,2
" gt($(Float, 51.33), $(Float, 2.32)) ",1,1,2
" eq(get(a0, $(Int, 0)), $(String, ""Foo"")) ",1,1,2
"c_str(xs), ""Hello""",1,1,2
c_int($I(1)) is 1,1,1,2
" eq(get(l0, $I(1)), $I(3)) ",2,0,2
"c_str(xs), ""There""",1,1,2
"eq(get(x, $I(1)), $I(10))",1,1,2
"deref(get(arr, $(Int, 1))) is trd",1,1,2
" ge($(Float, 87.34), $(Float, 2.89)) ",1,1,2
istream->stream_write,1,1,2
istream->stream_open,1,1,2
type_of($I(1)) is Int,1,1,2
c_float(True) is 1.0,1,1,2
"eq(get(w, $I(0)), $I(1))",1,1,2
"deref(get(x, $(Int, 0))) is fst",1,1,2
"get(x, $I(2)) is Int",1,1,2
len(y) is 2,1,0,1
iter_type(y) is iter_type(x),1,0,1
"gt(m0, m2)",1,0,1
"c_str(s), ""Int""",1,0,1
"c_str(s0), ""3532.110000""",1,0,1
iter_type(a1) is Float,1,0,1
"eq(y, z)",1,0,1
" eq(get(l1, $I(-1)), $S(""People"")) ",1,0,1
 c_int($I(34)) is 34 ,1,0,1
"eq(get(l0, $I(0)), $I(0))",1,0,1
"c_int(get(s1, $I(1))) is 10",1,0,1
"c_int(get(s2, $I(1))) is 30",1,0,1
val_type(m0) is Float,1,0,1
"eq(get(a0, $I(0)), $I(0))",1,0,1
"c_str(s0), ""8213""",1,0,1
r0,1,0,1
"c_int(get(s0, $I(-1))) is 50",1,0,1
c_float($F( 676.342)) is 676.342,1,0,1
"c_str(s0), ""34""",1,0,1
"eq(get(l0, $I(5)), $I(6))",1,0,1
" gt($(String, ""dog""), $(String, ""cat"")) ",1,0,1
"eq(get(a0, $I(2)), $I(2))",1,0,1
"c_int(get(x, $I(1))) is 10",1,0,1
"c_int(get(y, $I(5))) is 6",1,0,1
"c_int(get(x, $I(100))) is 100",1,0,1
"gt(t3, t1)",1,0,1
c_float($F( 10.0)) is 10.0,1,0,1
"c_int(get(s3, $I(1))) is 30",1,0,1
len(current(Exception)) is 2,1,0,1
"eq(s0, s3)",1,0,1
"eq(current(Thread), current(Thread))",1,0,1
" gt($(String, ""Ball""), $(String, ""Apple"")) ",1,0,1
"len(zip(x, y)) is 5",1,0,1
"c_str(s0), ""1023.100000""",1,0,1
"eq(t0, t1)",1,0,1
"hash(a0) is (hash($S(""Hello"")) ^ hash($S(""World"")))",1,0,1
"gt(Type, Int)",1,0,1
"c_str(Array), ""Array""",1,0,1
"c_int(get(s6, $I(0))) is 1",1,0,1
key_type(m1) is String,1,0,1
"c_int(get(y, $I(15))) is 16",1,0,1
deref(r1) is NULL,1,0,1
"c_int(get(s3, $I(0))) is 100",1,0,1
len(m) is len(x),1,0,1
"c_int(deref(get(z, $I(0)))) is 100",1,0,1
"c_int(get(z, $I(3))) is 9",1,0,1
"len(zip(x, y, z)) is 2",1,0,1
key_type(t0) is Int,1,0,1
"c_int(get(s1, $I(0))) is 100",1,0,1
key_type(m0) is Int,1,0,1
"c_str(s0), ""\""Hello\\n\""""",1,0,1
c_float($F( 1352.21)) is 1352.21,1,0,1
"c_int(get(s5, $I(0))) is 50",1,0,1
"eq(x, $I(10))",1,0,1
len(zip(z)) is 2,1,0,1
"c_int(get(x, $I(-1))) is 300",1,0,1
"eq(get(z, $I(4)), tuple($I( 6), $I( 99)))",1,0,1
"c_int(get(s7, $I(0))) is 30",1,0,1
"eq(get(a0, $I(6)), $I(10))",1,0,1
iter_type(a0) is Int,1,0,1
"c_int(get(x, $I(-2))) is 200",1,0,1
"c_int(get(z, $I(0))) is 3",1,0,1
"c_int(get(x, $I(4))) is 20",1,0,1
"c_int(get(s1, $I(-1))) is 50",1,0,1
 c_int($I(11)) is 11 ,1,0,1
"lt(m2, m0)",1,0,1
"c_int(get(s6, $I(2))) is 50",1,0,1
b0,1,0,1
val_type(t0) is Float,1,0,1
len(s2) is 2,1,0,1
" eq(get(l0, $I(2)), $I(1)) ",1,0,1
" eq(get(a1, $I(-3)), $S(""Hello"")) ",1,0,1
"c_str(s0), ""6""",1,0,1
"eq(get(t0, $S(""asfa"")), $I(0))",1,0,1
"c_str($S(""Yellow"")), ""Yellow""",1,0,1
"gt(m3, m1)",1,0,1
 c_int($I(8213)) is 8213 ,1,0,1
"eq(call($(Function, return_snd), $I(100), $I(200)), $I(200))",1,0,1
"eq(get(a0, $I(3)), $I(4))",1,0,1
"eq(get(a0, $I(1)), $I(5))",1,0,1
"eq(x, a)",1,0,1
iter_type(l1) is Float,1,0,1
"c_str($S(""Ball"")), ""Ball""",1,0,1
len(t0) is 12,1,0,1
"c_int(get(y, $I(1))) is 3",1,0,1
"eq(get(x, $I(0)), $S(""World""))",1,0,1
"iter_type(zip(x, y, z)) is Tuple",1,0,1
"len($S(""guard"")) is 5",1,0,1
"eq(get(a0, $I(4)), $I(5))",1,0,1
" eq(get(l1, $I(1)), $S(""There"")) ",1,0,1
"hash(Int) is hash($S(""Int""))",1,0,1
" eq(get(l1, $I(-2)), $S(""There"")) ",1,0,1
"c_int(get(s6, $I(-1))) is 100",1,0,1
"len($S(""tooting"")) is 7",1,0,1
key_type(t1) is String,1,0,1
"mem(l0, $I(5))",1,0,1
len(s1) is 3,1,0,1
"eq(get(t0, $S(""lkil"")), $I(2))",1,0,1
"eq(get(l0, $I(3)), $I(7))",1,0,1
 c_int($I(06)) is 06 ,1,0,1
"c_str(Float), ""Float""",1,0,1
"eq(get(l0, $I(6)), $I(10))",1,0,1
"eq(get(t0, $S(""jads"")), $I(7))",1,0,1
"c_int(get(x, $I(3))) is 10",1,0,1
" eq(get(l1, $I(0)), $F(1.1)) ",1,0,1
"c_str($S(""dog"")), ""dog""",1,0,1
"mem(x, $I(10))",1,0,1
"c_int(get(s6, $I(3))) is 30",1,0,1
"c_str(s0), ""\""Hello\""""",1,0,1
len(y) is 19,1,0,1
"eq(get(l0, $I(4)), $I(5))",1,0,1
"c_int(deref(get(z, $I(2)))) is 300",1,0,1
len(zip(x)) is 6,1,0,1
"eq(get(a0, $I(2)), $I(6))",1,0,1
"c_int(get(x, $I(-3))) is 997",1,0,1
" eq(get(l2, $I(0)), $I(1)) ",1,0,1
"c_str(s0), ""Hello World!""",1,0,1
"hash(Type) is hash($S(""Type""))",1,0,1
len(n) is len(y),1,0,1
"eq(get(t0, test_key), value)",1,0,1
"c_str(s), ""Type""",1,0,1
"c_str(Type), ""Type""",1,0,1
"eq(get(l0, $I(4)), $I(4))",1,0,1
iter_type(range($I(10))) is Int,1,0,1
len(z) is 4,1,0,1
"c_int(get(y, $I(0))) is 1",1,0,1
"eq(get(l0, $I(2)), $I(2))",1,0,1
iter_type(l0) is Int,1,0,1
"c_int(get(y, $I(10))) is 11",1,0,1
"eq(x, $I(20))",1,0,1
"c_str(s), ""Array""",1,0,1
file->file is NULL,1,0,1
" eq(get(l1, $I(0)), $S(""Foo"")) ",1,0,1
"eq(get(y, $I(0)), $S(""Hello World""))",1,0,1
"c_int(get(s6, $I(4))) is 10",1,0,1
len(z) is 9,1,0,1
"eq(get(l0, $I(0)), $I(4))",1,0,1
"c_int(get(x, $I(5))) is 5",1,0,1
val_type(t1) is Int,1,0,1
"c_int(get(x, $I(-1))) is 999",1,0,1
"neq(a5, a6)",1,0,1
"c_int(get(current(Thread), $S(""Hello""))) is 1",1,0,1
"c_int(get(x, $I(-3))) is 100",1,0,1
"hash(Array) is hash($S(""Array""))",1,0,1
"eq(z, a)",1,0,1
"eq(get(a0, $I(4)), $I(4))",1,0,1
"c_int(get(s6, $I(5))) is 100",1,0,1
len(t0) is max,1,0,1
deref(b1) is s1,1,0,1
"c_str(s0), ""Hello World""",1,0,1
"eq(get(y, $I(1)), $S(""Hello Dan""))",1,0,1
"c_str($S(""great"")), ""great""",1,0,1
"hash(l0) is (hash($S(""Hello"")) ^ hash($S(""World"")))",1,0,1
"mem(current(Thread), $S(""Hello""))",1,0,1
"eq(get(l0, $I(1)), $I(5))",1,0,1
"c_int(get(s7, $I(1))) is 50",1,0,1
c_int(i) is 1,1,0,1
"eq(x, z)",1,0,1
"eq(get(a0, $I(0)), $I(4))",1,0,1
"eq(get(a0, $I(5)), $I(6))",1,0,1
"c_int(get(z, $I(1))) is 5",1,0,1
val_type(m1) is Int,1,0,1
"c_int(get(s4, $I(-1))) is 50",1,0,1
"c_str(s0), ""There""",1,0,1
"c_int(get(s2, $I(0))) is 100",1,0,1
"c_int(get(x, $I(10))) is 10",1,0,1
"c_int(get(s7, $I(2))) is 6",1,0,1
b1,1,0,1
c_float($F(21312.4535)) is 21312.4535,1,0,1
deref(b1) is s0,1,0,1
"eq(s0, s2)",1,0,1
"gt(m3, m0)",1,0,1
"lt(t2, t0)",1,0,1
"c_int(get(s1, $I(1))) is 30",1,0,1
"eq(call($(Function, return_fst), $I(100), $I(200)), $I(100))",1,0,1
"c_int(get(s1, $I(2))) is 30",1,0,1
"hash(x) is ( hash($S(""Hello"")) ^ hash($S(""World"")) ^ hash($S(""!"")))",1,0,1
"neq(t0, t2)",1,0,1
"c_int(get(x, $I(-2))) is 998",1,0,1
"eq(a5, a6)",1,0,1
"len($S(""group"")) is 5",1,0,1
" eq(get(l1, $I(-3)), $S(""Hello"")) ",1,0,1
"c_int(get(s1, $I(0))) is 10",1,0,1
"eq(x, $I(30))",1,0,1
len(z) is 3,1,0,1
"eq(get(z, $I(3)), tuple($I( 50), $I( 88)))",1,0,1
"eq(get(a0, $I(3)), $I(7))",1,0,1
"c_int(get(x, $I(1))) is 300",1,0,1
c_float($F( 531.1231)) is 531.1231,1,0,1
" eq(get(a1, $I(-2)), $S(""There"")) ",1,0,1
"c_int(get(s0, $I(1))) is 10",1,0,1
len(x) is 1000,1,0,1
"lt(Array, Float)",1,0,1
" eq(get(a1, $I(-1)), $S(""People"")) ",1,0,1
"c_int(get(s6, $I(1))) is 6",1,0,1
"len($S(""keep"")) is 4",1,0,1
"c_str(Int), ""Int""",1,0,1
"mem(x, $I(100))",1,0,1
"c_int(deref(get(z, $I(1)))) is 200",1,0,1
"eq(get(l0, $I(2)), $I(6))",1,0,1
" eq(get(l1, $I(2)), $S(""Bar"")) ",1,0,1
"hash(t0) is ( hash($S(""Hello"")) ^ hash($I(2)) ^ hash($S(""There"")) ^ hash($I(5)))",1,0,1
"c_int(get(s4, $I(-2))) is 30",1,0,1
"eq(y, a)",1,0,1
"gt(t0, t2)",1,0,1
"gt(t3, t0)",1,0,1
"len(zip(z, y)) is 2",1,0,1
"c_int(get(s0, $I(0))) is 100",1,0,1
"c_str(s0), ""213.120000""",1,0,1
"eq(get(t0, $S(""kyad"")), $I(2))",1,0,1
"mem(x, $I(300))",1,0,1
"eq(get(l0, $I(3)), $I(4))",1,0,1
len(s3) is 3,1,0,1
len(s0) is 4,1,0,1
